ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val
229725	Clcc1	chloride channel CLIC-like 1	-1.65331644892028	4.91595436633185	-10.0831238610402	9.68033720381219e-08	7.96103385918584e-06
74030	Rin2	Ras and Rab interactor 2	1.56795439696056	6.8454951786714	10.0792707392263	9.72209272856788e-08	7.96103385918584e-06
70031	Cmtm8	CKLF-like MARVEL transmembrane domain containing 8	-1.75083066327159	2.93456064401264	-10.0665320479337	9.86525896289287e-08	8.036626425235e-06
109672	Cyb5a	cytochrome b5 type A (microsomal)	-1.55170970592995	4.93955172487397	-10.041160150437	1.01518416320405e-07	8.22767718732146e-06
110095	Pygl	liver glycogen phosphorylase	-2.80633010598601	1.99093784627273	-10.0224320753405	1.04427655949565e-07	8.42027895217815e-06
14085	Fah	fumarylacetoacetate hydrolase	-1.94471274955727	5.57364351585257	-10.002017325786	1.06205548989256e-07	8.52016495546293e-06
18194	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	-2.12678668252241	4.60651066451004	-9.97576621057476	1.09505945391863e-07	8.74056545945958e-06
216858	Kctd11	potassium channel tetramerisation domain containing 11	3.08420477364216	5.84762443512428	9.96059333977195	1.12539626155512e-07	8.93756910433017e-06
20750	Spp1	secreted phosphoprotein 1	-2.33103720304196	9.53983330837206	-10.2028904585711	1.14149403241075e-07	9.02008584410971e-06
104445	Cdc42ep1	CDC42 effector protein (Rho GTPase binding) 1	1.72858473139181	5.76582825855859	9.91724031631196	1.1697646959869e-07	9.19749316187911e-06
21825	Thbs1	thrombospondin 1	4.09485793355909	10.4962018279511	12.4055357863517	1.17776592112346e-07	9.21456070170054e-06
67711	Nsmce1	NSE1 homolog, SMC5-SMC6 complex component	-1.9754616581815	4.9639689826613	-9.88642390037248	1.21255613274165e-07	9.44001828662512e-06
225358	Fam13b	family with sequence similarity 13, member B	1.93640689551635	6.66610266288859	9.87869262493087	1.22326447703401e-07	9.47670186031643e-06
18563	Pcx	pyruvate carboxylase	-1.96726830423865	6.31279712887344	-9.88769613876214	1.23655283576167e-07	9.53291756896464e-06
14381	G6pdx	glucose-6-phosphate dehydrogenase X-linked	-1.44689150207495	5.4892153121177	-9.86152938250781	1.24696111804155e-07	9.56649199491679e-06
56460	Pkp3	plakophilin 3	1.87404160283891	7.1555448840403	9.84900465629188	1.2656747625198e-07	9.66315166515116e-06
12977	Csf1	colony stimulating factor 1 (macrophage)	3.56346983495968	7.4775909421709	11.8014287762925	1.27839856221667e-07	9.71337061407318e-06
244954	Prss35	protease, serine 35	-6.72509434561826	-2.07375757374054	-9.92218193000677	1.31991779272735e-07	9.98085205562822e-06
226499	BC003331	cDNA sequence BC003331	-1.54560038299023	5.19299556360239	-9.8011896495974	1.33709816220128e-07	1.00626187406805e-05
100034251	Wfdc17	WAP four-disulfide core domain 17	-5.64078321752324	-0.553289066915097	-11.5837292434458	1.34654696248896e-07	1.00857005664339e-05
75605	Kdm5b	lysine (K)-specific demethylase 5B	1.86753185248569	6.70968519340883	9.78340708810814	1.36549354947737e-07	1.01793679509153e-05
16443	Itsn1	intersectin 1 (SH3 domain protein 1A)	-1.56651876345037	6.11792043794281	-9.77697216633664	1.37520588524331e-07	1.01874741389225e-05
217310	Hid1	HID1 domain containing	-1.61284017752641	5.0601048867925	-9.77433101646535	1.37947321293939e-07	1.01874741389225e-05
26912	Gcat	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	-2.94292457212506	3.51103112419803	-9.76786121209196	1.40242703628543e-07	1.02266101869583e-05
381925	Plpp4	phospholipid phosphatase 4	-5.75696642472838	-2.71951099863535	-9.83902608739747	1.4025946867615e-07	1.02266101869583e-05
56838	Ccl28	chemokine (C-C motif) ligand 28	-3.41581750480508	0.97118048966303	-9.77434298867207	1.40418527624016e-07	1.02266101869583e-05
66234	Msmo1	methylsterol monoxygenase 1	-2.34394339346578	4.59130091298777	-9.80229386344228	1.45435481182135e-07	1.054340525047e-05
20361	Sema7a	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A	-3.75596954078088	3.32152313593977	-10.6015703981441	1.50225742945112e-07	1.07601824237743e-05
77596	Adgrf1	adhesion G protein-coupled receptor F1	-2.1154682413271	0.956753658186328	-9.70072194963454	1.5046698941467e-07	1.07601824237743e-05
50784	Plpp2	phospholipid phosphatase 2	1.85045616692008	5.70432228365591	9.70001129879606	1.50468255862701e-07	1.07601824237743e-05
20608	Sstr4	somatostatin receptor 4	-7.0810153272316	-3.9614521840912	-9.80714651000997	1.52729861316528e-07	1.0872714992101e-05
22330	Vcl	vinculin	1.98674555409243	8.702235768805	9.75056628596701	1.54552994422022e-07	1.09531637840611e-05
73598	1700001O22Rik	RIKEN cDNA 1700001O22 gene	-2.40541312668005	1.19923465696698	-9.66174004124565	1.57762536723548e-07	1.11307104034775e-05
22029	Traf1	TNF receptor-associated factor 1	-3.78062517831771	2.07219329952258	-9.67760626259044	1.58590060549415e-07	1.11393658529909e-05
16956	Lpl	lipoprotein lipase	-2.28772027805367	5.88638981086357	-10.1456540691384	1.69517826697009e-07	1.18542466067236e-05
78339	Ttyh3	tweety family member 3	-1.82630988075775	6.51391758295731	-9.59076318547951	1.71039676583362e-07	1.19079781882091e-05
64138	Ctsz	cathepsin Z	-1.47482815273276	6.65120365955326	-9.58454580745175	1.72237641303802e-07	1.19387880840583e-05
68775	Atp6v1c2	ATPase, H+ transporting, lysosomal V1 subunit C2	2.73498513340976	4.24692784851566	10.421496339462	1.74453133854923e-07	1.20395516482236e-05
214459	Fnbp1l	formin binding protein 1-like	1.59680406285179	6.99995483469704	9.56252868326513	1.76783082110139e-07	1.21473036072549e-05
68585	Rtn4	reticulon 4	2.51648331413551	8.5091859008894	10.4294077578816	1.79332799447803e-07	1.22660876016727e-05
69480	Ttc9	tetratricopeptide repeat domain 9	4.01938780089743	0.508978234018133	9.57530308853289	1.80064054896739e-07	1.22660876016727e-05
228790	Asxl1	additional sex combs like 1	1.51001415982745	6.34110144426567	9.53573778980827	1.82464132760389e-07	1.23762367130695e-05
212706	N4bp3	NEDD4 binding protein 3	2.13390527850134	4.93174848710983	9.52769263946242	1.8445096447576e-07	1.24575343699782e-05
20832	Ssr4	signal sequence receptor, delta	-1.40453613882987	6.63532197235578	-9.50933018168221	1.88257928375472e-07	1.26605459576424e-05
70335	Reep6	receptor accessory protein 6	-1.53036530158346	3.05962630258783	-9.49085208256655	1.92442073830964e-07	1.28870954865447e-05
50798	Gne	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	-1.60186917847116	4.92723912004882	-9.45143187128182	2.01693686952436e-07	1.33895377804556e-05
74246	Gale	galactose-4-epimerase, UDP	-2.03075823320317	3.27838799132495	-9.45018355505959	2.02163232569675e-07	1.33895377804556e-05
109934	Abr	active BCR-related gene	-2.07599323631799	5.73039208729893	-9.62765348613265	2.02933458052895e-07	1.33895377804556e-05
240047	Mmp25	matrix metallopeptidase 25	-4.69611335906386	-0.28727426121488	-9.48791389235023	2.04051358674579e-07	1.33895377804556e-05
12409	Cbr2	carbonyl reductase 2	2.54609867291621	6.26572621256395	9.474617054076	2.04181131681207e-07	1.33895377804556e-05
269094	D730002M21Rik	RIKEN cDNA D730002M21 gene	-2.03045380444561	1.87681534741271	-9.43293899446961	2.06365006694456e-07	1.33959528056423e-05
12740	Cldn4	claudin 4	3.17821133609316	7.40935096806576	11.2157242042247	2.06548474413027e-07	1.33959528056423e-05
66859	Slc16a9	solute carrier family 16 (monocarboxylic acid transporters), member 9	-4.07638914238003	0.543058316673718	-9.46004672063711	2.06821847923103e-07	1.33959528056423e-05
13052	Cxadr	coxsackie virus and adenovirus receptor	1.8088255919962	7.93491606707452	9.42235726771318	2.08867483132356e-07	1.34429419509103e-05
16891	Lipg	lipase, endothelial	-3.32734593559583	5.56277226323662	-10.5272849733378	2.09248526950388e-07	1.34429419509103e-05
100038464	Gm15441	predicted gene 15441	-3.00662941933426	-0.255609491285292	-9.4233899786683	2.10708292894895e-07	1.34819184652264e-05
72640	Mex3a	mex3 RNA binding family member A	3.29245284079183	4.8552795159695	9.40270208704426	2.17140595133241e-07	1.38374595382489e-05
66612	Ormdl3	ORM1-like 3 (S. cerevisiae)	-1.48250912326835	6.09071897058895	-9.38603144420216	2.18075982173821e-07	1.38412563143577e-05
66805	Tspan1	tetraspanin 1	-3.22696233395734	1.28639939932464	-9.36751734004431	2.26201964515754e-07	1.42995833888279e-05
106628	Trip10	thyroid hormone receptor interactor 10	1.71887546337658	6.24143306750973	9.34914371810298	2.27988789615606e-07	1.43551188489444e-05
68732	Carmil1	capping protein regulator and myosin 1 linker 1	1.70341433497847	5.24687199805723	9.3268260877902	2.34188325371088e-07	1.46869535482725e-05
215280	Wipf1	WAS/WASL interacting protein family, member 1	-1.68353429268728	4.96297945004354	-9.31416518089917	2.37782310623506e-07	1.4853405680213e-05
56437	Rrad	Ras-related associated with diabetes	3.51839444903064	3.410800995128	9.29964014249415	2.47038122731294e-07	1.53708287072652e-05
20166	Rtkn	rhotekin	1.67703589227414	5.95416277426185	9.27080262241933	2.50562604981862e-07	1.552898591817e-05
107242	AI837181	expressed sequence AI837181	2.37182727273723	4.59051712638031	9.2666049187254	2.52509861556683e-07	1.55885384845384e-05
329919	Skint2	selection and upkeep of intraepithelial T cells 2	-6.99865226428906	-3.27329006855689	-9.36617111681285	2.56688000579123e-07	1.57363885701382e-05
269831	Tspan12	tetraspanin 12	2.5845998397517	3.68418784962089	9.25332814971437	2.57096243552934e-07	1.57363885701382e-05
230145	Galnt12	polypeptide N-acetylgalactosaminyltransferase 12	-2.22740952600572	1.72506955213517	-9.2483978176136	2.57891966569589e-07	1.57363885701382e-05
665270	Plb1	phospholipase B1	4.59742869862182	2.56379750263128	9.60199454443234	2.62422292686113e-07	1.59512381292744e-05
66270	Retreg1	reticulophagy regulator 1	-1.43716131286804	7.07506885402538	-9.22928668790314	2.63449436275177e-07	1.5952317589628e-05
17345	Mki67	antigen identified by monoclonal antibody Ki 67	-2.33835991324695	5.94661927216246	-10.006817934168	2.65730486540489e-07	1.6029025226282e-05
21960	Tnr	tenascin R	-7.59527289982931	-1.49938162232314	-9.34245797412286	2.6978573716693e-07	1.62117634607839e-05
229933	Clca2	chloride channel accessory 2	-2.42080071619315	1.42401530377627	-9.18733418237945	2.78132315789713e-07	1.66500118134114e-05
66591	Mad2l1bp	MAD2L1 binding protein	-2.21205539696183	3.23627627829616	-9.17671922438674	2.81346734501768e-07	1.67788822342111e-05
235633	Als2cl	ALS2 C-terminal like	2.20380448492137	4.25859690179958	9.14516820668241	2.9238147994191e-07	1.73714169511351e-05
330122	Cxcl3	chemokine (C-X-C motif) ligand 3	-3.0577414740476	2.61158860967983	-10.0359429659249	2.95790882316782e-07	1.75081614387057e-05
18133	Nov	nephroblastoma overexpressed gene	-3.47208511380916	0.794182805836043	-9.13100633245674	3.02969849313385e-07	1.78661772333908e-05
13014	Cstb	cystatin B	1.66879067820479	6.96881347237557	9.09775787675027	3.09364826183821e-07	1.81754710520784e-05
13650	Rhbdf1	rhomboid 5 homolog 1	1.53481385458803	6.72156898284159	9.08552370411445	3.1401309524548e-07	1.83802331750354e-05
74043	Pex26	peroxisomal biogenesis factor 26	-1.8836019977024	4.12790338485918	-9.05886211013396	3.24630587663845e-07	1.89315933853853e-05
14745	Lpar1	lysophosphatidic acid receptor 1	-4.42895958636498	0.623781695813306	-9.09393178266116	3.2586308637927e-07	1.89336037394779e-05
207740	Ubald1	UBA-like domain containing 1	1.83619266377734	5.27334628734458	9.04683674014316	3.29439406610136e-07	1.90712834507933e-05
104156	Etv5	ets variant 5	-3.36561693308633	4.92851177886935	-9.19873927211241	3.41094726406205e-07	1.96739454603053e-05
66898	Baiap2l1	BAI1-associated protein 2-like 1	-1.55031792495231	4.97379704883656	-9.01504126014141	3.42498625941266e-07	1.96830846704573e-05
118453	Mmp28	matrix metallopeptidase 28 (epilysin)	-3.35468480248518	0.323846432305784	-9.02471614899056	3.44387283858661e-07	1.97199153409503e-05
55979	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	-1.43897659999118	5.36522432916277	-9.00056142906684	3.48667251705949e-07	1.98929142453459e-05
22750	Zfp9	zinc finger protein 9	-2.38072441575686	2.91539548602073	-8.97367332984548	3.61544410797049e-07	2.05534095979732e-05
68151	Wls	wntless WNT ligand secretion mediator	-1.52651624165729	7.27836574802435	-8.95414794340982	3.69324713708945e-07	2.09204579765454e-05
22373	Wap	whey acidic protein	-3.82316276144182	8.74260864687905	-10.8638244600902	3.76721973984853e-07	2.11964253385449e-05
319710	Frmd6	FERM domain containing 6	2.47578982185861	7.00767249445143	9.29631603356499	3.76878987606372e-07	2.11964253385449e-05
18828	Plscr2	phospholipid scramblase 2	3.63168439643826	4.37919085102587	10.1479814136208	3.8026105924113e-07	2.13108006391731e-05
218194	Phactr1	phosphatase and actin regulator 1	-1.82931669080096	2.58025180796724	-8.90548889511862	3.9251758587024e-07	2.19199573395522e-05
19713	Ret	ret proto-oncogene	-2.95812019345661	2.08196681223316	-8.91007875583556	3.94042695529317e-07	2.19276435216384e-05
14283	Fosl1	fos-like antigen 1	2.79646604157305	5.15756884762844	8.89752654794009	3.99278309687471e-07	2.20094739810901e-05
78892	Crispld2	cysteine-rich secretory protein LCCL domain containing 2	-3.46626141185988	8.15208017197661	-10.7762660417553	3.9967341597705e-07	2.20094739810901e-05
24064	Spry2	sprouty RTK signaling antagonist 2	1.88523313953442	6.41872396723172	8.89107379003924	3.99691156199244e-07	2.20094739810901e-05
70296	Tbc1d13	TBC1 domain family, member 13	-1.65642501484046	4.40526537953451	-8.88238500967448	4.03894670262233e-07	2.216372003064e-05
22779	Ikzf2	IKAROS family zinc finger 2	-1.87775999151968	3.95123466693986	-8.85220551635835	4.19588273413949e-07	2.29452355468306e-05
12231	Btn1a1	butyrophilin, subfamily 1, member A1	-2.0606476217195	7.41730695328913	-9.08801003636731	4.31767547999648e-07	2.3529842512367e-05
67111	Naaa	N-acylethanolamine acid amidase	-2.55700580446638	3.29074574604293	-8.82960034664535	4.33438674989927e-07	2.35397416479065e-05
243219	2900026A02Rik	RIKEN cDNA 2900026A02 gene	1.93382405745613	6.33499434024029	8.81874856573771	4.37634717908191e-07	2.36862297322639e-05
67474	Snap29	synaptosomal-associated protein 29	-1.60995837629855	5.07228287688576	-8.81399995742556	4.40003469234739e-07	2.37331564088253e-05
104831	Ptpn23	protein tyrosine phosphatase, non-receptor type 23	1.5812872038295	6.9575073562411	8.79604928209977	4.50037047337963e-07	2.41895411570353e-05
53322	Nucb2	nucleobindin 2	-1.56594223187161	5.28579523361039	-8.79341617864917	4.51525856828994e-07	2.41895411570353e-05
239463	Fam83a	family with sequence similarity 83, member A	3.48116004929409	3.92708206230247	8.82475374213269	4.76911149534929e-07	2.53274901694724e-05
16978	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	1.59280085427668	6.77148036263706	8.74995583755424	4.76967830014311e-07	2.53274901694724e-05
102693	Phldb1	pleckstrin homology like domain, family B, member 1	-3.66387094401004	6.37586371917317	-10.580782906281	4.77574795653175e-07	2.53274901694724e-05
19303	Pxn	paxillin	1.7068619865009	7.80340263792869	8.73465250255443	4.86340970632021e-07	2.57061294309982e-05
269633	Wdr86	WD repeat domain 86	-4.550378679274	-1.42963960737898	-8.77167450890148	4.89063111039619e-07	2.57638446895671e-05
217410	Trib2	tribbles pseudokinase 2	3.10317285956428	3.68312782457849	9.06583210816846	4.9497741258935e-07	2.59887808257877e-05
20856	Stc2	stanniocalcin 2	-1.80751731513816	4.03768584211462	-8.71747255523382	4.9711338083738e-07	2.60145028832913e-05
333654	Ppp1r13l	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	1.75910434042829	6.03506494829514	8.69791904296056	5.09545606078583e-07	2.65568855910716e-05
71876	Cenpu	centromere protein U	-2.18976126916061	0.963645604851823	-8.69708557795048	5.10838599068956e-07	2.65568855910716e-05
13709	Elf1	E74-like factor 1	1.71709159164177	7.33996988158364	8.66817151027455	5.29135656957236e-07	2.72988060562589e-05
54644	Otud5	OTU domain containing 5	1.61624129450617	6.21247086297819	8.66776058492441	5.29352274935653e-07	2.72988060562589e-05
634720	Gm11735	predicted gene 11735	-6.18710446952911	-4.43595339166059	-8.75323007581409	5.31633340633436e-07	2.72988060562589e-05
230766	Fam167b	family with sequence similarity 167, member B	-3.89740681822443	-0.742702274089349	-8.68895542509192	5.32019252425193e-07	2.72988060562589e-05
19883	Rora	RAR-related orphan receptor alpha	-1.48800769048568	4.25957833500552	-8.65254289749314	5.39660009285252e-07	2.7601251737036e-05
56316	Ggcx	gamma-glutamyl carboxylase	-1.57751990237573	4.14804158479295	-8.63251180187816	5.53645069618808e-07	2.82251828395343e-05
331026	Gmppb	GDP-mannose pyrophosphorylase B	-1.72594597151848	3.4134509076874	-8.62654766471481	5.57962822663437e-07	2.8353840673225e-05
77996	Cutal	cutA divalent cation tolerance homolog-like	-2.53109057193056	2.22282441333557	-8.6160967299608	5.67871239030329e-07	2.87648623770363e-05
75767	Rab11fip1	RAB11 family interacting protein 1 (class I)	1.43686003079367	5.53426563409361	8.60201183200283	5.75599287530553e-07	2.89627632465994e-05
67792	Rgs8	regulator of G-protein signaling 8	2.69628756229544	-0.337929961098014	8.60319265010188	5.7842707990576e-07	2.89627632465994e-05
17886	Myh9	myosin, heavy polypeptide 9, non-muscle	1.51823326999543	9.44392505307459	8.59806097352401	5.78535695343325e-07	2.89627632465994e-05
16878	Lif	leukemia inhibitory factor	2.90969509924991	6.68203416650215	10.0613811998453	5.79108655145875e-07	2.89627632465994e-05
13078	Cyp1b1	cytochrome P450, family 1, subfamily b, polypeptide 1	4.36561102252741	5.4755224527007	9.34706499324842	5.84160266732877e-07	2.91232456007772e-05
67399	Pdlim7	PDZ and LIM domain 7	2.25485988158762	6.4507684890558	8.58878520739083	5.86701114994972e-07	2.91579384320143e-05
12406	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	1.89609940409784	6.95847716075687	8.58395216673001	5.89399215105783e-07	2.92002043747078e-05
